DNS/ResourceRecords/LOC.cs	487	equality-to-inequality	SURVIVED	0 of 226 failed - if (parts[idx] == "E" || parts[idx] == "e" || parts[idx] == "W" || parts[idx] == "w") idx++;
DNS/ResourceRecords/LOC.cs	487	equality-to-inequality	SURVIVED	0 of 226 failed - if (parts[idx] == "E" || parts[idx] == "e" || parts[idx] == "W" || parts[idx] == "w") idx++;
DNS/ResourceRecords/LOC.cs	487	equality-to-inequality	KILLED	4 of 226 failed
DNS/ResourceRecords/LOC.cs	487	equality-to-inequality	SURVIVED	0 of 226 failed - if (parts[idx] == "E" || parts[idx] == "e" || parts[idx] == "W" || parts[idx] == "w") idx++;
DNS/ResourceRecords/LOC.cs	493	less-to-less-or-equal	SURVIVED	0 of 226 failed - if (idx < parts.Length)
DNS/ResourceRecords/LOC.cs	549	ge-to-greater	SURVIVED	0 of 226 failed - var latNorth         = latMilliseconds >= 0;
DNS/ResourceRecords/LOC.cs	558	ge-to-greater	SURVIVED	0 of 226 failed - var lonEast          = lonMilliseconds >= 0;
DNS/ResourceRecords/LOC.cs	613	true-to-false	SURVIVED	0 of 226 failed - #region (protected override) SerializeRRData(Stream, UseCompression = true, CompressionOffsets = null)
DNS/ResourceRecords/LOC.cs	622	true-to-false	SURVIVED	0 of 226 failed - Boolean                     UseCompression       = true,
DNS/ResourceRecords/TXT.cs	118	greater-to-ge	BUILD-FAILED	not a viable mutant
DNS/ResourceRecords/TXT.cs	128	greater-to-ge	BUILD-FAILED	not a viable mutant
DNS/ResourceRecords/TXT.cs	259	greater-to-ge	BUILD-FAILED	not a viable mutant
DNS/ResourceRecords/TXT.cs	289	greater-to-ge	BUILD-FAILED	not a viable mutant
DNS/ResourceRecords/TXT.cs	338	logical-or-to-and	SURVIVED	0 of 226 failed - if (character < 0x20 || character > 0x7E || character == '=')
DNS/ResourceRecords/TXT.cs	338	logical-or-to-and	SURVIVED	0 of 226 failed - if (character < 0x20 || character > 0x7E || character == '=')
DNS/ResourceRecords/TXT.cs	338	equality-to-inequality	SURVIVED	0 of 226 failed - if (character < 0x20 || character > 0x7E || character == '=')
DNS/ResourceRecords/TXT.cs	338	less-to-less-or-equal	SURVIVED	0 of 226 failed - if (character < 0x20 || character > 0x7E || character == '=')
DNS/ResourceRecords/TXT.cs	338	greater-to-ge	SURVIVED	0 of 226 failed - if (character < 0x20 || character > 0x7E || character == '=')
DNS/ResourceRecords/TXT.cs	392	logical-and-to-or	SURVIVED	0 of 226 failed - if (TryParseQuotedStrings(Data, out var quotedStrings) && quotedStrings.Count > 1)
DNS/ResourceRecords/TXT.cs	392	greater-to-ge	SURVIVED	0 of 226 failed - if (TryParseQuotedStrings(Data, out var quotedStrings) && quotedStrings.Count > 1)
DNS/ResourceRecords/TXT.cs	428	equality-to-inequality	KILLED	5 of 226 failed
DNS/ResourceRecords/TXT.cs	440	greater-to-ge	KILLED	1 of 226 failed
DNS/ResourceRecords/TXT.cs	452	greater-to-ge	SURVIVED	0 of 226 failed - if (current.Length > 0)
DNS/ResourceRecords/TXT.cs	463	greater-to-ge	BUILD-FAILED	not a viable mutant
DNS/ResourceRecords/TXT.cs	478	greater-to-ge	SURVIVED	0 of 226 failed - if (byteCount > MaxCharacterStringLength)
DNS/ResourceRecords/TXT.cs	484	equality-to-inequality	KILLED	1 of 226 failed
DNS/ResourceRecords/TXT.cs	494	greater-to-ge	BUILD-FAILED	not a viable mutant
DNS/ResourceRecords/TXT.cs	494	greater-to-ge	BUILD-FAILED	not a viable mutant
DNS/ResourceRecords/TXT.cs	503	logical-or-to-and	SURVIVED	0 of 226 failed - if (text.Length == 0 || text[0] == '=')
DNS/ResourceRecords/TXT.cs	503	equality-to-inequality	SURVIVED	0 of 226 failed - if (text.Length == 0 || text[0] == '=')
DNS/ResourceRecords/TXT.cs	503	equality-to-inequality	SURVIVED	0 of 226 failed - if (text.Length == 0 || text[0] == '=')
